Mixture,CD14_positive_monocyte,CD16_positive_monocyte,CD4_positive_alpha_beta_T_cell,CD56bright_natural_killer_cell,CD56dim_natural_killer_cell,CD8_positive_alpha_beta_T_cell,MAST_cell,basophil,eosinophil,gamma_delta_T_cell,hematopoietic_progenitor,macrophage_m0,macrophage_m1,macrophage_m2,memory_B_cell,myeloid_dendritic_cell,naive_B_cell,neutrophil,plasma_cell,plasmacytoid_dendritic_cell,P-value,Correlation,RMSE
275_3,0.098851195831616,0,0.316362020986681,0.10904528609195,0,0.108997835454978,0,0.000495682162363301,0,0,0,0,0,0.0283643605485108,0,0,0.146387108718105,0.180469385301779,0,0.0110271249040162,0,0.792009642648695,0.704295565511837
278_3,0.134132468196546,0.00612295445791457,0.296480151266124,0.154803052721507,0,0.0563707062811273,0,0,0,0,0,0,0,0.0237346706584683,0,0,0.095104174230659,0.227790230798196,0,0.00546159138945752,0,0.854976055272186,0.665611408450234
279_3,0.0504723071889858,0.0334066032034881,0.383184338518892,0.110577837786348,0,0.0165233797776725,0,0,0.0025695389843602,0,0,0.000812941063984089,0,0.0180487624349365,0,0,0.12535647787995,0.247778276568746,0,0.0112695365926364,0,0.862418656414032,0.664979527957532
280_3,0.103090319824543,0,0.439494310206587,0.07429482573978,0,0.0305919503466132,0,0.00260074138416554,0.00661873532332082,0,0,0,0,0.0146589180730333,0,0,0.0955958241728211,0.223132859483078,0,0.00992151544605651,0,0.884829260864399,0.649292407856268
281_3,0.128513691423593,0.00821724870466918,0.454682291949079,0.0875221782721813,0,0.043548697554941,0,0.00214178604606538,0,0,0,0,0,0.0162380674478636,0,0,0.0876894025701201,0.167282135146895,0.00042685095633768,0.00373764992825433,0,0.900267693334685,0.627940081161807
282_3,0.070263909225755,0.00435048074261337,0.334865177061021,0.13426091672238,0,0.0356698471358821,0,0,0,0,0,0,0,0.0371311936514803,0,0,0.0965215189516814,0.268308652842984,0.00188665767128412,0.0167416459949183,0,0.787029845028206,0.718662058439744
283_3,0.126517730477893,0.00414652166136354,0.487260306970864,0.0763520065121031,0,0.00673069716294362,0,0.00153085924602486,0,0,0,0,0,0.0380995227988436,0,0,0.097034250160722,0.15399841173495,0,0.00832969327429216,0,0.866113112354876,0.652604966921151
287_3,0.0519260952234241,0.0249569293797687,0.290793319942949,0.132774264556895,0,0.0655131746316096,0,0,0.00647054399986073,0,0,0,0,0.0185645235299133,0,0,0.175781260227761,0.223643783319824,0,0.00957610518799317,0,0.836335943081995,0.679708388619504
290_3,0.10786354459515,0.0264827778380376,0.403006217238569,0.0388561009385449,0.00559045363363968,0.0182312372762354,0,0.00194313023849211,0,0,0,0,0,0.0550568744017953,0,0,0.0917184052560472,0.244143231694663,0,0.0071080268888261,0,0.87992941985749,0.628502130952752
293_3,0.0627624032886504,0.0371109516196531,0.410530394837277,0.0915500741384614,0,0.0426462964762354,0,0.00103230175215786,0.00354323238592805,0,0,0,0,0.0219944373497007,0,0,0.116559861021236,0.2122700471307,0,0,0,0.876009054291631,0.645316893405119
294_3,0.0656958692121214,0.0532807001739052,0.29360844553225,0.101193888327858,0,0.111462748152739,0,0.00858655603822465,0.00674264626329204,0,0,0,0,0.0317663327152151,0,0,0.118661581865601,0.204985937456929,0,0.00401529426186501,0,0.843982695075916,0.656934477714223
295_3,0.145110902085377,0.0196095932055444,0.36918898551826,0.0986670088186693,0.00240291023420467,0.0291461730894159,0.00472383502808156,0.00730399553606428,0,0,0,0,0,0.0203041430750064,0,0,0.109231514539251,0.194310938870126,0,0,0,0.89017856978388,0.627217597100331
296_3,0.22887192901091,0.00270728896591715,0.237350643040556,0.132942027889345,0,0.00556917215280949,0,0.0046563037684428,0.0262363641462058,0,0,0,0,0.0244455500591474,0,0,0.073002561412692,0.248777832452143,0,0.0154403271018305,0,0.864920142573662,0.631728978738494
297_3,0.0787794905897729,0.00329057835044026,0.425723635024027,0.0854015371928651,0,0.00929229426089766,0,0.00722974465776185,0,0,0,0,0,0.0380729022145728,0,0,0.0997826967313755,0.243556359802963,0,0.00887076117532424,0,0.86843991606204,0.661628223045849
298_3,0.0964676258729967,0.0379317951106012,0.266475036204029,0.0691078133848423,0,0.0149521836990168,0,0,0.0107848271829452,0,0,0.00185333598329059,0,0.0123805167548872,0,0,0.285148227403055,0.204898638404336,0,0,0,0.846215578751628,0.639865461161235
299_3,0.0937989522391713,0,0.303365586411748,0.116338657056045,0,0.039660854199597,0,0.00679376723718677,0,0,0.00102056923888063,0,0,0.0354729418506263,0,0,0.115387130947444,0.288161540819301,0,0,0,0.869859597627087,0.656907505044669
300_3,0.113761710877081,0.016104284511713,0.353637620963338,0.0637791933146124,0.0166124055153,0.0910881251474787,0,0.00312913092213164,0.00314428120577052,0,0,0,0,0.0139461032424612,0,0,0.109143765681772,0.215653378618342,0,0,0,0.870313247304081,0.640632402400908
304_3,0.113205654523325,0,0.373366606630719,0.0343573221558385,0,0.026674201258726,0,0.00853212318638106,0,0,0.0185601856330232,0,0.00300291126718945,0.0566752453095304,0,0,0.0821269486864351,0.212558308117965,0,0.0709404932308676,0,0.751034999621984,0.734560487407904
305_3,0.148896066623333,0,0.347645773242191,0.0777323510206612,0,0.0336274421709773,0,0,0,0,0.00198725321658999,0,0,0.0355392225853866,0,0,0.0990260724059541,0.255545818734907,0,0,0,0.867279711192561,0.644695154648324
306_3,0.13056149308116,0,0.406862013570471,0.0967786117555446,0,0.0437754047411391,0.000865950092850666,0.000523766738946833,0,0,0,0,0,0.0190686069548804,0,0,0.130121222258,0.159230899235516,0,0.0122120315714922,0,0.838329938629383,0.67496565035098
308_3,0.0930722046634955,0,0.484980038256004,0.101663485905661,0,0,0,0.00171737874967655,0,0,0.000185978710080311,0,0,0.0232590788580022,0,0,0.0703970495936657,0.224724785263415,0,0,0,0.884005562193726,0.653075387559111
309_3,0.0696177931270014,0.0145888731240821,0.378318851911532,0.178295107878867,0,0.0349305527481664,0,0,0.0252298153528046,0,0,0.00610885331495599,0,0.00911579639645554,0,0,0.139477856542401,0.144316499603734,0,0,0,0.869492607532064,0.668872258070567
312_3,0.101577057916629,0.0103767674395806,0.349606171514136,0.0757472416001031,0,0.0505099812847967,0,0.0012527569259906,0.00653092096685274,0,0,0.00154310570165397,0,0.0133805983184527,0,0,0.142173274581161,0.247302123750644,0,0,0,0.850558126986056,0.662815749147345
313_3,0.138616449953835,0,0.343762814908239,0.077874240680877,0.0110212035588324,0.157783123120432,0,0.00486370090356362,0,0,0,0,0,0.0380499019871038,0,0,0.082610105812139,0.145418459074978,0,0,0,0.866264746858989,0.63719748999604
320_3,0.0652913877189968,0.0110896438319302,0.193161556210109,0.110531269213547,0,0,0,0,0,0,0,0,0,0.0447213635945039,0.00852201338732673,0,0.0649314436769964,0.501233403955338,0.000344245653194073,0.000173672758058061,0,0.850598163861869,0.641649960274325
323_3,0.129733002833808,0.0264473648758444,0.382351619553857,0.0760342342532886,0,0.048625441079123,0.000303445683312101,0,0.0180769531022207,0,0,0,0,0.035757980603468,0,0,0.0787964831792761,0.203873474835802,0,0,0,0.891122889945305,0.622797087620134
324_3,0.0901361854751357,0.0353104149104675,0.436917982192417,0.101137059648315,0,0.0125490784212316,0,0,0,0,0.00170758997069799,0,0,0.0295272092978073,0,0,0.0852289627191718,0.206835074273442,0,0.000650443091314474,0,0.85278337612117,0.659588552134544
326_3,0.118086374326704,0.0275887356142787,0.351938121025944,0.134671912949207,0,0.0835887391246662,0,0.0162582508880873,0.022260689341421,0,0,0.00130059394916279,0,0.00995725301176746,0,0,0.0286891749148123,0.20566015485395,0,0,0,0.87810639336172,0.640259128538939
332_3,0.104594925304247,0.00875964416620802,0.421451373075771,0.0864012776665057,0.00146408445161014,0.020923536189761,0,0.00118894711037537,0.00662458840007317,0,0,0,0,0.0232914586263731,0,0,0.0835401599411747,0.240025408098134,0,0.00173459696976631,0,0.885642268091479,0.643845944884669
334_3,0.111459103940937,0.00948347569422548,0.323285399028814,0.0951410599685822,0,0.0502344496849604,0.00071848258902322,0.00148824738915858,0,0,0,0,0,0.0506546083599507,0,0,0.102365019402184,0.235647111939323,0.00101779064371119,0.0185052513591309,0,0.834441974865153,0.675787055904886
335_3,0.0462143105932979,0.00883528416654836,0.443810184380117,0.131417443987954,0,0.00542120600521648,0,0,0.00499574884981771,0,0,0,0,0.024162058424795,0,0,0.127953002302744,0.202411187147898,0,0.00477957414161138,0,0.838189431181758,0.689084624443157
338_3,0.0479728494776892,0.0148052869947908,0.380641407076433,0.0917913835184426,0,0,0,0,0,0,0,0,0,0.0204383892869834,0,0,0.177580285873685,0.266770397771976,0,0,0,0.850438980580706,0.669568191465009
343_3,0.206003272852809,0,0.371109533409635,0.058531892908814,0,0.0435436925079856,0,0,0,0,0.00477001201110496,0,0,0.0403832091014599,0,0,0.0639565783605959,0.21089607382482,0,0.000805735022775,0,0.906239110327488,0.597702013773883
344_3,0.0898791060313475,0.0434005314481875,0.452949935726194,0.0736816405051227,0,0.0808609812105471,0,0.0019842771199098,0,0,0,0,0,0.0121336239210299,0,0,0.116089372309236,0.124949859110217,0,0.0040706726182087,0,0.866688048930434,0.637133210650322
348_3,0.0884248673497952,0.022042790924481,0.440526465544519,0.0752672126664737,0,0.0345017781939969,0,0.00695586117847755,0,0,0,0.00381652204404055,0,0.0187363645394381,0,0,0.116367928077476,0.175418362075771,0,0.0179418474055313,0,0.84996949858597,0.666389077957146
349_3,0.102343833670669,0.00148772327071771,0.416599704242206,0.0683361914542699,0,0.0373204260703703,0,0,0,0,0,0,0,0.0229545122318356,0,0,0.151809318276222,0.19914829078371,0,0,0,0.881998491403821,0.642171342325971
350_3,0.0680068617059304,0.0335316900006952,0.427026172399386,0.0942665237452563,0,0.013649006183116,0.0010974897761284,0.000599574127148564,0,0,0,0.00253782793985372,0,0.0221390918697344,0,0,0.0870936951144517,0.238721402258541,0.000365575115226739,0.0109650897645313,0,0.877272549730519,0.650989138661963
353_3,0.0983170481891321,0.0307508004849717,0.404838891183708,0.148337751613135,0,0.0274661416297611,0,0,0.00522109406309175,0,0,0.000125486650662189,0,0.0175360334582169,0,0,0.103903051216176,0.163503701511145,0,0,0,0.881819368681137,0.646082650848038
354_3,0.0804098412849541,0,0.503389942588894,0.111995397761178,0,0.00930053801717961,0,0.00570535420256104,0,0,0,0.0038681163126552,0,0.0146359814815559,0,0,0.06644866397278,0.200470922492644,0,0.00377524188559767,0,0.761748937995323,0.731673424677986
356_3,0.0517740006947182,0.0187738513989687,0.411868885744698,0.0893068392958193,0,0.0296010576118376,0,0.000642083678175377,0,0,0,0,0,0.0304779057059029,0,0,0.130154474558193,0.234765134425895,0,0.00263576688579082,0,0.854633674033717,0.667348496914366
357_3,0.10831222021196,0.0458590908134551,0.404754602784417,0.0706947834121077,0,0.0323434803149093,0,0.00375509646025696,0,0,0,0.00535960306790808,0,0.0113999939257924,0,0,0.106939815176099,0.204302425292362,0.00627888854073246,0,0,0.863584522461261,0.640792843227826
359_3,0.0867170629629543,0,0.389974143605623,0.136254299595972,0,0.0790398942372483,0,0.00106130581902654,0,0,0.000746104127132632,0,0,0.0271096502617669,0,0,0.0747848332969467,0.199384937002995,0,0.00492776909033502,0,0.793027773939234,0.711090359919669
362_3,0.118778379355125,0,0.473902246080987,0.081143796946666,0,0.0142755115471146,0,0,0,0,0,0,0,0.0232333956213256,0,0,0.11063453845932,0.178032131989462,0,0,0,0.863465739970514,0.657423979346521
364_3,0.0193135090984121,0.019281862629814,0.347878555903563,0.107051974104861,0,0.0416349756975066,0,0.00781801522841484,0,0,0,0,0,0.0293118685552083,0,0,0.116232158872211,0.300430289735468,0.00187877832789072,0.00916801184665037,0,0.859040193343086,0.671162658321454
365_3,0.0774607799780259,0.0127745027543891,0.455903337857205,0.0955013579222791,0,0.0470043298265459,0,0,0,0,0,0.00176869582583085,0,0.0161939691112946,0,0,0.0781645898873585,0.215228436837071,0,0,0,0.846021244267046,0.672968306339662
371_3,0.0337862700285633,0.0153373489835518,0.411886877827434,0.104209927581254,0,0.0213311916625963,0,0.00173668660518195,0,0,0,0,0,0.0185199222583439,0,0,0.139812806614714,0.25279733258757,0,0.000581635850790461,0,0.868905061104983,0.663780263161281
372_3,0.141731953497327,0,0.273156520047503,0.0970567055101231,0,0.0273102894463816,0.00590878187211269,0.00195896080295345,0,0,0,0,0.0084757951773022,0.0229587740596663,0,0,0.0808140596877856,0.332754271479699,0,0.00787388841914618,0,0.824343881968692,0.673370354928505
373_3,0.0768547956287774,0.017901397315341,0.433478783978709,0.0836480252571179,0,0.0903601424420449,0,0.00586005390705356,0.00932664062146079,0,0,0,0,0.0232693607827468,0,0,0.133212993547,0.125449445556049,0,0.000638360963699799,0,0.832447216329004,0.67006553178605
375_3,0.153057615362494,0,0.285640048812913,0.112824039587813,0,0.0173523494431534,0,0,0.00674965697328269,0,0.000743602411371829,0,0,0.0464631210978191,0,0,0.0941647574675958,0.281306830404436,0,0.00169797843912089,0,0.900775837945966,0.620312012922947
378_3,0.0517585873589175,0.0270568915150849,0.355226434919944,0.0740394857510962,0,0.0457973198444563,0,0.00237254602730281,0,0,0,0,0,0.0616620364339786,0,0,0.131069020454748,0.223136426252076,0,0.0278812514423957,0,0.749569461881735,0.729907265209928
380_3,0.112682441443431,0,0.325781187752265,0.0984801400604222,0,0.0445855080439481,0.00324891877384281,0.00508192592418662,0.0079585722219999,0,0.0095971046418359,0,0,0.0371266325408691,0,0,0.116919392767846,0.230505383857399,9.4042733875463e-05,0.00793874923807925,0,0.85991152679308,0.663594061730861
382_3,0.124499261827765,0.0199066822119906,0.345102772618867,0.0661066370303361,0,0.0384592332593225,0,0.00874129083546957,0.00646061871129449,0,0,0,0,0.0303067715356312,0,0,0.0883823285920076,0.272034403377316,0,0,0,0.869575984638807,0.638498235575454
383_3,0.0439562918123261,0.0335574617343578,0.452338974550348,0.0894530816314694,0,0.0127261722767893,0,0,0,0,0,0,0,0.0303209836775828,0,0,0.120562401441056,0.201399678196977,0,0.0156849546790931,0,0.807672539552213,0.697560032772424
384_3,0.136376380824974,0.0224147623433038,0.438893786832088,0.0527385026290447,0,0.043793981476034,0,0,0.00537095342129172,0,0,0,0,0.0188722011434272,0,0,0.0885682003694342,0.192971230960402,0,0,0,0.885141979169511,0.625487232967702
385_3,0.0310011929179533,0.0177054752333324,0.465465929125371,0.0562618079380269,0,0.014283946219894,0,0.0058825886656502,0,0,0.00339046165197336,0,0,0.020755934416177,0,0,0.102117286672795,0.277253416093584,0,0.00588196106524276,0,0.877877088320677,0.654036676305038
386_3,0.103009208461142,0,0.372857890832523,0.0900412952916849,0,0.0477494473563886,0,0,0.00111637956980223,0,0,0,0,0.0466754723558015,0,0,0.112748016716801,0.221407046498817,0,0.00439524291703929,0,0.859022369993909,0.661496948518126
387_3,0.0962057542378997,0.00691473150762396,0.41959759406171,0.156019803971986,0,0.053570570369302,0,0,0.00120143076906408,0,0,0,0,0.019786344426121,0.00166381863968419,0,0.0962663265529319,0.143445232700016,0,0.00532839276366075,0,0.802189940492965,0.70525676149388
393_3,0.0577613590866859,0,0.421425657790282,0.107540471639521,0,0.0355918914684853,0,0,0,0,0,0,0,0.0175460958080821,0,0,0.114502201406061,0.245391327351582,0,0.000240995449299787,0,0.836496201160327,0.68690202877422
396_3,0.107793317990848,0,0.331379257714285,0.081752041643231,0,0.0801792411109783,0,0.00258996651895571,0,0,0,0,0,0.034361452072833,0,0,0.197305014874775,0.153840735322913,0,0.0107989727511814,0,0.865716388902943,0.647518461287735
397_3,0.0696942110717882,0.000736536951295334,0.423232749971352,0.0944265682971323,0,0.037254421866304,0,0.00369792612641292,0,0,0,0.00136925690787475,0,0.0143993466741878,0,0,0.136693494631254,0.208344867077181,0,0.0101506204252163,0,0.795119218830205,0.709820521340431
400_3,0.0954306680343436,0.0296029287255499,0.389225660017302,0.145844279661713,0,0.0357681407056278,0,0,0.00979688748708272,0,0,0,0,0.0176461461285712,0,0,0.131757830382329,0.133359130356083,0,0.0115683285013975,0,0.897230328087866,0.636969267595119
402_3,0.109214801372889,0.0124082554069647,0.425799613701112,0.144669258550358,0,0.0456880342032768,0,0,0,0,0.00483529866991811,0,0,0.0299474150804123,0,0,0.0661114364098742,0.156883262403532,0,0.00444262420166343,0,0.840035656444327,0.67718087457017
403_3,0.085241835082552,0.0297576578976684,0.361461693033614,0.0873335439975553,0,0.0197092163910795,0,0.00389167829127515,0.0141327583802664,0,0,0.00230155883546763,0,0.0235514579572004,0,0,0.156918273437069,0.19813081646816,0,0.0175695102280924,0,0.854479550919036,0.662035195438157
405_3,0.083170574990652,0,0.370992215676401,0.114862857777791,0,0.0389732336385951,0,0.00513399232972644,0,0,0,0,0.000401464376692906,0.0297579405671759,0.000220038329004025,0,0.056947341756802,0.284902226497542,0,0.0146381140596177,0,0.790182536679525,0.713556450763064
407_3,0.0605260262838722,0,0.407896569439573,0.0934309408254665,0,0.0548550236306811,0,0,0,0,0,0.00624358525272977,0,0.0180054960819126,0,0,0.10691454507714,0.250460636821808,0,0.00166717658681786,0,0.73851829766134,0.742971948446474
410_3,0.0888712547520341,0.0269230548585854,0.393408894296158,0.0799510244669511,0,0.0362906829877176,0.000993221753293694,0.00849136374549506,0.0304477069824687,0,0,0,0,0.0373682257015107,0,0,0.107891167461873,0.179087022165644,0,0.0102763808282681,0,0.861286346045321,0.656424048987867
411_3,0.0526824784726634,0.00788874479671476,0.440868919393632,0.129767149289152,0,0.0448636136670997,0,0,0.00812931577834762,0,0,0.00655481114101511,0,0.00407066255390187,0,0,0.1389206647013,0.163416482560176,0,0.00283715764599786,0,0.765203522024332,0.72866744847873
412_3,0.115492811162767,0.019544100046738,0.358319140322814,0.13774759051141,0,0.0508570496212662,0,0.00486212093483242,0,0,0,0,0,0.038474628263244,0,0,0.0541399547998365,0.21739899153688,0,0.00316361280021121,0,0.837442325591276,0.671978974799774
416_3,0.0973036153434219,0.0390794693187814,0.436960478142805,0.0872556175253662,0,0.0247605904769667,0,0.00747283724607538,0,0,0,0,0,0.0338405267677379,0,0,0.0929957695560205,0.171832437143215,0.00200888105415922,0.00648977742545018,0,0.83746132681129,0.665006298187449
418_3,0.0824647342299566,0.0290259497709663,0.38135674368557,0.119411082934802,0,0.0278711871044701,0.000923783464539492,0.00127153429533029,0,0,0,0,0,0.0488105691579952,0,0,0.0999792798544443,0.180967058131593,0.00633495709115649,0.0215831202791752,0,0.819325335624709,0.689295056447833
420_3,0.102859117969378,0.0397780807181454,0.388388571793267,0.0929872795003784,0,0.0771657553990554,0,0.0016770153099684,0.00182327296570534,0,0,0.00358627644095424,0,0.0159987680985472,0,0,0.0869126856179133,0.188823176186688,0,0,0,0.878694037809307,0.633508871609003
422_3,0.0642044388945136,0.0162322958069013,0.36363245913306,0.0941658157271661,0,0.0383068307504146,0,0.00698447603745936,0.0255427923149869,0,0,0,0,0.0285554564854469,0,0,0.125415449591522,0.23695998525853,0,0,0,0.864127355893724,0.661506137525318
424_3,0.137315729300789,0.0210034127313795,0.345965703669585,0.0683395921128432,0,0.0365221632471728,0.00288296791023911,0.00354531800368241,0.0102166151640414,0,0,0,0,0.0588146808519232,0,0,0.123814248760108,0.168405900587748,0,0.0231736676604887,0,0.824628261577153,0.671538851170998
430_3,0.0787294576010677,0,0.427518211152388,0.0930025953053262,0,0.0267469962751358,0,0.0029814149712124,0,0,0,0,0,0.0279275195301786,0,0,0.0970465458759032,0.245365608497486,0.000681650791301923,0,0,0.875401988979113,0.65762780601172
431_3,0.0594266024068485,0.0106110445194045,0.39694396747,0.0990895124112951,0,0.052015806204013,0,0,0,0,0,0,0,0.0251666587497271,0,0,0.187571734985154,0.150912854050865,0.000112417338817867,0.0181494018638745,0,0.841775472467462,0.673381392854899
436_3,0.0475314875560276,0.0101111682565243,0.416074939743648,0.0911084999656947,0,0.0519449979713067,0,0.00666066020550573,0.020718596189768,0,0,0,0,0.0509347179996111,0,0,0.0924473385602219,0.212467593551692,0,0,0,0.873959009373404,0.656015451339218
438_3,0.0985165673143879,0.00251358874267532,0.477541717601621,0.108028928939771,0,0.0923250244343848,0,0,0.00674988389904248,0,0,0.00588491325035305,0,0.00418521234690513,0,0,0.121016752854427,0.0832374106164329,0,0,0,0.828776767412057,0.675260800224962
439_3,0.0517723409062293,0.0034151223208871,0.452064748609883,0.103922113396232,0,0.090279319776528,0,0.00894297001908026,0,0,0,0.00318416336667954,0,0.00597769657154543,0,0,0.159588037464155,0.1191333197795,0,0.00172016778928127,0,0.900148853289297,0.6281899982681
440_3,0.0765010300438495,0.0374567557355869,0.341515632115862,0.127724919814166,0,0.0348955924737217,0,0.00450425588024959,0,0,0,0.00194771713680102,0,0.0189263190701048,0,0,0.15964023047893,0.183597153317286,0.00330858275321993,0.00998181118022197,0,0.802897889662412,0.695540073464335
442_3,0.0858264371996599,0.0136762832534906,0.366589321412851,0.115179671440355,0,0.0300568289537226,0,0.00453661032024054,0,0,0,0.00289393682869283,0,0.0135994392787778,0,0,0.110757474422059,0.256735137117451,0,0.000148859772700022,0,0.880460472375278,0.651701124750375
